transaction_id,client_id,commercial_id,date_transaction,region,ville,segment_client,age_client,anciennete_client_annees,canal_acquisition,campagne_marketing,cout_acquisition_eur,categorie_produit,produit,nb_licences,montant_brut_eur,remise_pct,montant_net_eur,nb_contacts_avant_vente,duree_cycle_vente_jours,taux_conversion_pct,score_satisfaction,nps_score,taux_utilisation_pct,nb_tickets_support,uptime_pct,churn,statut_renouvellement
TXN-02130,CLI-3676,COM-190,2022-10-15,Auvergne-Rhône-Alpes,Clermont-Ferrand,Particulier,41,2,Commercial Terrain,SEO Organique,29.28,Cybersécurité,SOC 24/7,1,1787.61,6.5,1671.42,5,21,14.8,4.1,76,66.3,4,99.35,1,Non renouvelé
TXN-02131,CLI-6853,COM-169,2023-05-03,Île-de-France,Boulogne-Billancourt,PME,20,5,Téléphonie,Referral,15.46,Logiciels SaaS,HR Manager,49,6702.48,10.8,5978.61,3,7,54.0,6.6,23,86.4,6,99.07,0,Renouvelé
TXN-02132,CLI-5847,COM-148,2023-04-17,Île-de-France,Boulogne-Billancourt,TPE,47,1,Digital,Email Campaign,45.22,Logiciels SaaS,Collaboration Suite,6,3397.25,10.1,3054.13,3,6,22.7,4.9,-14,33.6,5,98.55,0,Renouvelé
TXN-02133,CLI-7087,COM-155,2021-11-02,Nouvelle-Aquitaine,Limoges,Startup,56,4,Digital,Google Ads,354.58,Cybersécurité,SecureGuard Pro,17,10416.26,11.3,9239.22,6,28,27.1,7.9,12,80.9,4,100.0,0,Renouvelé
TXN-02134,CLI-9452,COM-174,2022-09-07,Nouvelle-Aquitaine,Limoges,PME,38,7,Digital,None,0.0,Cybersécurité,Endpoint Shield,41,6006.95,7.3,5568.44,5,16,53.0,8.6,36,21.8,0,99.89,0,Upsell
TXN-02135,CLI-6454,COM-105,2023-02-10,Hauts-de-France,Lille,TPE,29,3,Digital,Referral,58.81,Logiciels SaaS,Collaboration Suite,10,1330.84,3.3,1286.92,9,4,32.8,3.4,26,71.7,1,99.02,0,Renouvelé
TXN-02136,CLI-9249,COM-140,2022-01-12,Pays de la Loire,Nantes,Startup,42,4,Digital,SEO Organique,29.64,Support & Maintenance,Support Bronze,29,1315.38,8.2,1207.52,3,113,39.1,1.6,42,52.4,0,98.69,0,Non renouvelé
TXN-02137,CLI-4684,COM-178,2023-08-28,Île-de-France,Boulogne-Billancourt,Particulier,43,0,Partenaire Revendeur,Salon Pro,652.37,Logiciels SaaS,HR Manager,1,1845.01,21.3,1452.02,7,1,20.9,10.0,-19,64.8,7,99.35,0,Renouvelé
TXN-02138,CLI-6599,COM-134,2022-05-09,Hauts-de-France,Dunkerque,TPE,38,0,Téléphonie,SEO Organique,14.71,Logiciels SaaS,HR Manager,8,2329.45,10.3,2089.52,3,1,18.7,5.1,58,71.9,1,98.46,0,Renouvelé
TXN-02139,CLI-7899,COM-149,2022-04-07,Île-de-France,Paris,Startup,40,10,Digital,SEO Organique,3.62,Logiciels SaaS,ERP Cloud,16,8483.1,7.5,7846.87,6,115,31.8,6.2,16,48.9,3,99.05,0,Renouvelé
TXN-02140,CLI-4840,COM-175,2022-09-08,Bretagne,Brest,PME,35,3,Partenaire Revendeur,SEO Organique,5.94,Logiciels SaaS,ERP Cloud,37,4743.38,13.1,4122.0,7,7,34.0,5.3,34,63.2,3,99.21,0,Non renouvelé
TXN-02141,CLI-9981,COM-191,2021-10-23,Bretagne,Rennes,Particulier,49,2,Téléphonie,Email Campaign,20.25,Logiciels SaaS,ERP Cloud,1,1162.01,1.7,1142.26,2,1,33.3,9.3,20,79.6,4,98.03,0,Upsell
TXN-02142,CLI-3026,COM-177,2023-08-07,Nouvelle-Aquitaine,Limoges,PME,46,1,Inbound Marketing,None,0.0,Data & BI,Analytics Engine,29,18616.66,5.6,17574.13,3,15,38.0,8.9,57,77.9,3,98.6,1,Non renouvelé
TXN-02143,CLI-3509,COM-167,2021-04-29,Hauts-de-France,Dunkerque,Startup,26,0,Téléphonie,None,0.0,Infrastructure Cloud,Cloud Business,24,12064.38,10.2,10833.81,7,7,51.7,6.6,18,60.2,0,98.1,0,Upsell
TXN-02144,CLI-8894,COM-197,2023-04-26,Provence-Alpes-Côte d'Azur,Toulon,PME,25,1,Digital,Google Ads,238.65,Infrastructure Cloud,Cloud Business,14,3444.74,12.7,3007.26,2,49,25.9,8.4,-16,82.8,2,98.71,0,Upsell
TXN-02145,CLI-5562,COM-139,2023-05-04,Nouvelle-Aquitaine,Pau,Particulier,34,2,Commercial Terrain,Referral,86.33,Support & Maintenance,Support Bronze,1,199.41,4.4,190.64,3,8,14.9,7.7,51,59.8,2,98.94,0,Renouvelé
TXN-02146,CLI-4568,COM-122,2023-12-22,Bretagne,Quimper,Startup,46,0,Téléphonie,Email Campaign,45.49,Infrastructure Cloud,Cloud Starter,16,4810.32,2.6,4685.25,3,50,60.9,7.7,-12,61.1,2,99.1,1,Non renouvelé
TXN-02147,CLI-3525,COM-168,2021-10-02,Auvergne-Rhône-Alpes,Lyon,Startup,39,0,Digital,SEO Organique,0.21,Logiciels SaaS,HR Manager,19,23209.23,10.4,20795.47,6,22,40.3,8.3,29,82.9,3,99.96,0,Upsell
TXN-02148,CLI-3383,COM-164,2023-03-07,Auvergne-Rhône-Alpes,Clermont-Ferrand,PME,30,2,Digital,Email Campaign,40.92,Logiciels SaaS,Collaboration Suite,47,3974.85,5.9,3740.33,2,49,47.1,7.2,67,65.1,0,99.94,0,Renouvelé
TXN-02149,CLI-6278,COM-120,2022-05-13,Nouvelle-Aquitaine,Limoges,TPE,41,2,Digital,Google Ads,296.16,Logiciels SaaS,CRM Pro,6,2161.17,10.6,1932.09,2,28,22.2,6.3,52,53.5,1,99.78,0,Renouvelé
TXN-02150,CLI-6603,COM-188,2022-06-07,Bretagne,Rennes,TPE,34,0,Digital,Salon Pro,1412.73,Infrastructure Cloud,Cloud Business,6,5608.4,7.3,5198.99,4,42,41.3,8.8,35,75.3,1,97.68,0,Upsell
TXN-02151,CLI-2734,COM-168,2022-02-21,Provence-Alpes-Côte d'Azur,Marseille,Startup,48,2,Commercial Terrain,None,0.0,Logiciels SaaS,ERP Cloud,14,6267.28,9.3,5684.42,2,18,47.4,7.5,37,23.7,1,99.39,0,Renouvelé
TXN-02152,CLI-8175,COM-136,2022-11-08,Île-de-France,Montreuil,PME,41,6,Commercial Terrain,SEO Organique,10.99,Infrastructure Cloud,Cloud Enterprise,37,8570.04,8.0,7884.44,4,16,21.5,7.2,3,88.3,4,98.74,0,Renouvelé
TXN-02153,CLI-5461,COM-157,2021-06-11,Hauts-de-France,Dunkerque,Particulier,34,1,Digital,SEO Organique,10.56,Cybersécurité,SecureGuard Pro,1,4675.46,10.1,4203.24,3,18,41.9,7.4,47,70.5,0,98.46,0,Renouvelé
TXN-02154,CLI-2142,COM-104,2023-07-11,Bretagne,Rennes,Particulier,40,5,Téléphonie,SEO Organique,26.01,Data & BI,ML Platform,1,1520.51,2.0,1490.1,2,40,10.2,6.1,49,35.9,2,99.73,0,Renouvelé
TXN-02155,CLI-4018,COM-142,2023-01-30,Île-de-France,Paris,PME,53,7,Téléphonie,Referral,50.05,Data & BI,ML Platform,21,7862.21,4.3,7524.13,3,17,34.0,4.8,41,79.1,3,99.43,0,Renouvelé
TXN-02156,CLI-6286,COM-119,2021-07-09,Provence-Alpes-Côte d'Azur,Marseille,Particulier,31,0,Digital,Google Ads,56.63,Logiciels SaaS,HR Manager,1,2335.12,8.4,2138.97,2,10,39.7,6.1,35,41.2,2,99.4,0,Non renouvelé
TXN-02157,CLI-2093,COM-105,2022-01-26,Île-de-France,Paris,TPE,42,0,Digital,Referral,65.13,Logiciels SaaS,Collaboration Suite,4,2340.32,3.3,2263.09,6,49,16.2,7.6,30,59.9,1,98.49,0,Non renouvelé
TXN-02158,CLI-5162,COM-131,2021-04-16,Auvergne-Rhône-Alpes,Lyon,TPE,37,1,Digital,Email Campaign,35.11,Cybersécurité,SecureGuard Pro,5,2180.16,15.5,1842.24,2,16,21.1,7.0,58,88.7,2,100.0,0,Renouvelé
TXN-02159,CLI-9086,COM-110,2022-07-04,Auvergne-Rhône-Alpes,Grenoble,PME,43,2,Commercial Terrain,LinkedIn Ads,291.08,Logiciels SaaS,Collaboration Suite,40,2102.96,8.7,1920.0,2,17,19.6,5.2,16,63.9,1,100.0,0,Renouvelé
TXN-02160,CLI-7897,COM-185,2023-02-12,Grand Est,Strasbourg,TPE,30,1,Digital,SEO Organique,23.95,Logiciels SaaS,HR Manager,2,1429.26,13.6,1234.88,5,2,57.0,4.7,-5,72.9,3,98.25,0,Renouvelé
TXN-02161,CLI-3940,COM-128,2021-03-22,Occitanie,Montpellier,Startup,39,1,Commercial Terrain,Referral,13.5,Cybersécurité,Endpoint Shield,9,6983.9,2.7,6795.33,6,13,21.0,5.0,62,53.8,1,98.76,0,Renouvelé
TXN-02162,CLI-2741,COM-186,2021-05-30,Occitanie,Nîmes,TPE,51,3,Téléphonie,Referral,87.63,Infrastructure Cloud,Cloud Business,5,5122.7,17.4,4231.35,6,51,14.5,6.9,-4,66.7,1,98.75,0,Renouvelé
TXN-02163,CLI-3985,COM-121,2022-01-21,Auvergne-Rhône-Alpes,Grenoble,TPE,26,0,Commercial Terrain,Email Campaign,48.38,Data & BI,DataViz Pro,8,5109.68,4.4,4884.85,2,33,33.1,10.0,12,77.8,7,99.01,0,Upsell
TXN-02164,CLI-4078,COM-178,2022-03-21,Bretagne,Quimper,Startup,22,10,Digital,LinkedIn Ads,196.83,Infrastructure Cloud,Hybrid Connect,18,7313.48,1.3,7218.4,4,4,7.2,5.0,47,47.1,5,99.39,0,Renouvelé
TXN-02165,CLI-7648,COM-169,2023-09-09,Nouvelle-Aquitaine,La Rochelle,Startup,22,0,Digital,None,0.0,Support & Maintenance,Support Bronze,5,900.11,3.6,867.71,3,18,24.6,8.5,44,52.7,3,98.45,0,Upsell
TXN-02166,CLI-1611,COM-171,2022-03-04,Normandie,Évreux,Grand Compte,23,7,Téléphonie,SEO Organique,11.72,Data & BI,Analytics Engine,106,51894.87,18.1,42501.9,3,77,6.6,4.7,30,60.0,4,100.0,0,Renouvelé
TXN-02167,CLI-2990,COM-158,2022-11-13,Occitanie,Toulouse,Particulier,45,0,Partenaire Revendeur,Referral,3.81,Logiciels SaaS,ERP Cloud,1,5374.56,7.2,4987.59,4,7,26.2,8.6,77,78.1,2,100.0,0,Upsell
TXN-02168,CLI-9880,COM-111,2022-09-13,Île-de-France,Versailles,TPE,21,0,Partenaire Revendeur,Salon Pro,1987.97,Infrastructure Cloud,Cloud Starter,1,3057.77,8.1,2810.09,6,52,49.4,6.0,64,66.2,2,98.61,0,Renouvelé
TXN-02169,CLI-7474,COM-193,2021-02-01,Hauts-de-France,Roubaix,PME,34,0,Téléphonie,Email Campaign,32.11,Cybersécurité,SecureGuard Pro,45,12403.44,6.5,11597.22,6,24,36.3,7.0,31,35.9,3,98.48,0,Renouvelé
TXN-02170,CLI-4821,COM-196,2022-03-10,Provence-Alpes-Côte d'Azur,Toulon,PME,45,15,Commercial Terrain,SEO Organique,22.9,Cybersécurité,SecureGuard Basic,13,11811.35,8.3,10831.01,4,13,33.0,8.5,18,69.9,6,100.0,0,Renouvelé
TXN-02171,CLI-5278,COM-121,2022-01-25,Hauts-de-France,Amiens,TPE,42,0,Commercial Terrain,Webinar,91.69,Infrastructure Cloud,Cloud Business,2,4205.83,13.0,3659.07,5,106,9.7,7.4,42,67.2,1,98.91,0,Renouvelé
TXN-02172,CLI-6865,COM-126,2021-08-29,Île-de-France,Paris,Particulier,33,3,Partenaire Revendeur,LinkedIn Ads,689.78,Infrastructure Cloud,Cloud Business,1,2863.54,8.1,2631.59,4,38,36.9,7.6,40,76.2,1,98.44,0,Non renouvelé
TXN-02173,CLI-5230,COM-195,2023-09-08,Île-de-France,Versailles,TPE,40,6,Digital,Google Ads,166.81,Infrastructure Cloud,Hybrid Connect,9,5157.99,14.8,4394.61,4,11,41.5,7.4,70,87.0,2,99.47,0,Renouvelé
TXN-02174,CLI-2600,COM-120,2022-05-12,Bretagne,Lorient,Startup,39,3,Inbound Marketing,LinkedIn Ads,559.79,Logiciels SaaS,Collaboration Suite,8,2628.87,8.7,2400.16,3,6,44.0,10.0,29,64.9,0,99.88,0,Upsell
TXN-02175,CLI-4406,COM-102,2022-02-23,Provence-Alpes-Côte d'Azur,Aix-en-Provence,Grand Compte,35,1,Téléphonie,None,0.0,Support & Maintenance,Support Bronze,69,6874.1,5.5,6496.02,3,63,42.6,4.9,65,97.6,4,98.55,0,Renouvelé
TXN-02176,CLI-5123,COM-126,2023-03-24,Bretagne,Rennes,TPE,35,9,Téléphonie,Email Campaign,41.04,Infrastructure Cloud,Hybrid Connect,4,4367.78,8.5,3996.52,4,26,30.0,6.9,-4,31.4,3,99.13,0,Renouvelé
TXN-02177,CLI-6215,COM-155,2022-05-06,Provence-Alpes-Côte d'Azur,Nice,Particulier,64,6,Digital,Email Campaign,35.7,Logiciels SaaS,HR Manager,1,922.83,2.7,897.91,5,1,37.5,7.2,45,53.6,3,98.63,0,Renouvelé
TXN-02178,CLI-4829,COM-148,2022-10-21,Occitanie,Perpignan,Startup,47,1,Téléphonie,Google Ads,210.43,Logiciels SaaS,Collaboration Suite,5,15106.22,5.1,14335.8,3,16,39.9,5.6,13,61.6,1,100.0,0,Renouvelé
TXN-02179,CLI-2537,COM-166,2022-08-03,Hauts-de-France,Roubaix,PME,67,2,Commercial Terrain,Referral,43.69,Support & Maintenance,Support Silver,36,1454.93,7.2,1350.18,4,17,61.7,8.6,35,47.2,3,98.42,0,Upsell
TXN-02180,CLI-6143,COM-155,2023-02-19,Nouvelle-Aquitaine,Pau,TPE,32,10,Digital,Google Ads,360.54,Cybersécurité,SOC 24/7,9,5418.58,7.2,5028.44,4,44,13.2,6.4,28,64.1,5,98.22,0,Upsell
TXN-02181,CLI-7383,COM-137,2023-08-13,Provence-Alpes-Côte d'Azur,Nice,PME,36,12,Digital,None,0.0,Data & BI,Data Warehouse,24,13832.0,8.5,12656.28,3,8,22.4,8.7,1,93.3,2,99.24,0,Renouvelé
TXN-02182,CLI-4565,COM-116,2023-12-29,Île-de-France,Paris,TPE,22,1,Inbound Marketing,Email Campaign,43.24,Data & BI,Analytics Engine,2,5758.27,13.1,5003.94,3,18,32.6,7.4,12,89.4,2,98.82,0,Renouvelé
TXN-02183,CLI-1863,COM-156,2023-01-06,Île-de-France,Boulogne-Billancourt,Startup,28,5,Commercial Terrain,Google Ads,461.48,Data & BI,Data Warehouse,19,12222.0,4.8,11635.34,4,2,16.3,6.5,21,49.6,2,99.74,1,Non renouvelé
TXN-02184,CLI-4970,COM-195,2022-09-24,Provence-Alpes-Côte d'Azur,Toulon,Startup,60,1,Commercial Terrain,Salon Pro,856.42,Cybersécurité,Endpoint Shield,17,4201.04,11.1,3734.72,4,3,22.0,10.0,87,80.3,1,99.64,0,Upsell
TXN-02185,CLI-1142,COM-161,2022-06-20,Occitanie,Perpignan,PME,31,1,Digital,Referral,74.86,Logiciels SaaS,HR Manager,27,6651.17,8.3,6099.12,1,47,28.0,3.9,18,52.1,1,97.24,1,Non renouvelé
TXN-02186,CLI-8705,COM-169,2023-01-07,Pays de la Loire,Angers,Particulier,61,0,Partenaire Revendeur,Referral,87.75,Logiciels SaaS,CRM Pro,1,404.77,15.6,341.63,4,22,40.8,8.3,-21,74.3,2,100.0,0,Renouvelé
TXN-02187,CLI-7552,COM-149,2023-11-17,Pays de la Loire,Le Mans,TPE,23,0,Partenaire Revendeur,Google Ads,113.92,Cybersécurité,Endpoint Shield,2,2134.06,2.8,2074.31,4,14,11.5,9.7,12,63.5,3,100.0,0,Upsell
TXN-02188,CLI-9541,COM-117,2023-10-16,Grand Est,Reims,TPE,25,3,Téléphonie,Google Ads,194.83,Infrastructure Cloud,Cloud Enterprise,8,11573.17,16.4,9675.17,4,9,21.4,4.5,-17,69.0,1,100.0,0,Non renouvelé
TXN-02189,CLI-6532,COM-154,2023-08-13,Grand Est,Mulhouse,TPE,33,2,Commercial Terrain,SEO Organique,22.07,Cybersécurité,Endpoint Shield,3,2188.37,5.0,2078.95,2,99,15.0,7.1,3,88.7,2,99.75,0,Upsell
TXN-02190,CLI-1755,COM-169,2021-07-21,Hauts-de-France,Amiens,TPE,37,0,Commercial Terrain,SEO Organique,25.16,Infrastructure Cloud,Cloud Business,7,1193.96,3.5,1152.17,2,18,37.5,8.1,-38,84.6,1,99.46,0,Upsell
TXN-02191,CLI-8022,COM-189,2023-08-20,Provence-Alpes-Côte d'Azur,Nice,TPE,49,1,Téléphonie,Webinar,136.3,Cybersécurité,Endpoint Shield,9,2221.13,13.6,1919.06,7,24,38.6,5.6,16,62.8,2,98.01,0,Renouvelé
TXN-02192,CLI-6011,COM-184,2022-10-18,Pays de la Loire,Saint-Nazaire,TPE,43,1,Digital,None,0.0,Logiciels SaaS,Collaboration Suite,1,6604.52,8.4,6049.74,5,124,49.7,8.2,46,43.6,4,99.6,0,Upsell
TXN-02193,CLI-6936,COM-199,2022-02-21,Hauts-de-France,Dunkerque,TPE,33,13,Inbound Marketing,Email Campaign,22.48,Logiciels SaaS,HR Manager,9,793.42,12.1,697.42,2,41,16.9,9.8,22,93.6,2,99.65,0,Upsell
TXN-02194,CLI-9820,COM-143,2023-01-30,Nouvelle-Aquitaine,La Rochelle,PME,36,5,Téléphonie,Webinar,20.57,Data & BI,Data Warehouse,10,7016.27,3.8,6749.65,2,14,24.7,8.5,24,85.4,2,100.0,0,Renouvelé
TXN-02195,CLI-8615,COM-123,2022-10-03,Île-de-France,Montreuil,Particulier,34,1,Digital,Webinar,140.61,Logiciels SaaS,CRM Pro,1,484.64,2.9,470.59,3,24,33.9,10.0,100,49.9,5,99.68,0,Renouvelé
TXN-02196,CLI-3221,COM-160,2023-04-28,Auvergne-Rhône-Alpes,Clermont-Ferrand,TPE,27,7,Commercial Terrain,Webinar,48.29,Cybersécurité,Endpoint Shield,9,3944.77,5.4,3731.75,7,15,39.9,5.3,16,44.2,3,100.0,0,Renouvelé
TXN-02197,CLI-5547,COM-118,2021-04-04,Auvergne-Rhône-Alpes,Lyon,PME,27,1,Partenaire Revendeur,Webinar,67.32,Cybersécurité,Endpoint Shield,16,7159.23,2.1,7008.89,1,24,42.2,6.8,41,60.6,1,98.36,0,Renouvelé
TXN-02198,CLI-1526,COM-167,2022-03-30,Bretagne,Lorient,Startup,50,3,Digital,Salon Pro,1962.61,Support & Maintenance,Support Bronze,30,876.82,5.0,832.98,1,31,25.2,4.5,38,79.9,2,100.0,0,Renouvelé
TXN-02199,CLI-3880,COM-159,2021-10-26,Nouvelle-Aquitaine,Limoges,Particulier,18,10,Digital,Email Campaign,47.97,Data & BI,ML Platform,1,9479.26,11.8,8360.71,5,111,31.9,6.4,42,79.9,2,98.34,0,Non renouvelé
TXN-02200,CLI-2763,COM-194,2021-02-03,Auvergne-Rhône-Alpes,Lyon,Particulier,57,1,Téléphonie,None,0.0,Infrastructure Cloud,Hybrid Connect,1,942.39,8.3,864.17,3,39,41.8,8.1,16,43.1,1,98.66,0,Renouvelé
TXN-02201,CLI-8551,COM-148,2022-06-19,Normandie,Rouen,TPE,33,3,Digital,Email Campaign,39.51,Cybersécurité,SecureGuard Basic,6,4373.46,7.0,4067.32,5,35,25.5,7.7,57,53.5,2,99.87,0,Renouvelé
TXN-02202,CLI-8920,COM-103,2023-05-06,Île-de-France,Paris,PME,28,1,Partenaire Revendeur,SEO Organique,26.78,Logiciels SaaS,ERP Cloud,38,5697.5,5.2,5401.23,5,3,56.5,6.2,70,73.0,4,99.03,0,Renouvelé
TXN-02203,CLI-4083,COM-192,2022-08-28,Auvergne-Rhône-Alpes,Clermont-Ferrand,TPE,46,0,Digital,SEO Organique,4.7,Infrastructure Cloud,Cloud Starter,2,2149.27,4.4,2054.7,3,11,46.8,7.0,36,62.9,5,100.0,1,Non renouvelé
TXN-02204,CLI-6384,COM-131,2021-11-09,Île-de-France,Boulogne-Billancourt,PME,55,2,Partenaire Revendeur,Webinar,130.31,Data & BI,Analytics Engine,19,16671.07,7.2,15470.75,1,9,5.0,3.6,69,68.7,2,99.25,0,Non renouvelé
TXN-02205,CLI-2522,COM-119,2022-02-06,Hauts-de-France,Dunkerque,Particulier,51,11,Digital,Email Campaign,36.63,Cybersécurité,SOC 24/7,1,1829.12,4.2,1752.3,4,3,51.0,7.3,51,20.6,2,99.39,0,Renouvelé
TXN-02206,CLI-7857,COM-100,2022-11-07,Pays de la Loire,Le Mans,PME,44,1,Digital,Email Campaign,36.27,Infrastructure Cloud,Cloud Starter,47,9688.96,8.7,8846.02,3,61,49.5,10.0,40,48.4,1,99.63,0,Renouvelé
TXN-02207,CLI-7561,COM-164,2022-04-17,Provence-Alpes-Côte d'Azur,Aix-en-Provence,PME,51,8,Inbound Marketing,Webinar,100.6,Logiciels SaaS,CRM Pro,11,4358.24,11.8,3843.97,6,50,46.0,4.4,3,74.2,5,99.27,0,Renouvelé
TXN-02208,CLI-9326,COM-161,2023-02-17,Bretagne,Rennes,TPE,18,7,Téléphonie,Email Campaign,43.96,Data & BI,ML Platform,2,1818.94,1.6,1789.84,1,46,7.1,7.2,31,77.9,0,99.69,0,Renouvelé
TXN-02209,CLI-2054,COM-157,2022-05-19,Provence-Alpes-Côte d'Azur,Aix-en-Provence,TPE,31,0,Commercial Terrain,SEO Organique,17.34,Logiciels SaaS,ERP Cloud,6,5090.52,13.2,4418.57,2,5,22.5,9.7,64,78.4,4,98.13,0,Renouvelé
TXN-02210,CLI-2090,COM-171,2023-10-20,Pays de la Loire,Nantes,Startup,27,1,Digital,LinkedIn Ads,287.76,Data & BI,ML Platform,27,32340.28,5.0,30723.27,6,27,29.9,5.4,23,90.6,1,100.0,0,Renouvelé
TXN-02211,CLI-4378,COM-128,2022-11-23,Grand Est,Reims,TPE,52,3,Téléphonie,Email Campaign,43.49,Cybersécurité,Endpoint Shield,1,4182.11,1.5,4119.38,6,22,29.0,6.8,37,33.0,2,98.59,0,Renouvelé
TXN-02212,CLI-4535,COM-134,2022-06-12,Grand Est,Strasbourg,PME,33,2,Commercial Terrain,LinkedIn Ads,442.44,Infrastructure Cloud,Hybrid Connect,39,4516.02,7.6,4172.8,7,28,28.5,9.3,2,86.6,1,98.13,0,Upsell
TXN-02213,CLI-8708,COM-156,2023-09-28,Île-de-France,Boulogne-Billancourt,PME,48,0,Inbound Marketing,Referral,22.04,Logiciels SaaS,HR Manager,15,11478.49,10.1,10319.16,8,46,19.9,10.0,46,53.5,0,98.67,0,Renouvelé
TXN-02214,CLI-4147,COM-110,2023-10-02,Normandie,Évreux,TPE,44,15,Inbound Marketing,None,0.0,Logiciels SaaS,CRM Pro,4,7227.91,3.4,6982.16,1,2,24.2,7.7,48,92.8,1,100.0,0,Non renouvelé
TXN-02215,CLI-8025,COM-195,2023-08-02,Hauts-de-France,Dunkerque,PME,27,4,Téléphonie,Email Campaign,46.08,Support & Maintenance,Support Silver,42,1409.74,1.1,1394.23,5,6,26.3,7.8,100,97.0,1,98.72,0,Renouvelé
TXN-02216,CLI-8419,COM-100,2021-12-11,Provence-Alpes-Côte d'Azur,Toulon,TPE,30,1,Commercial Terrain,Email Campaign,38.24,Data & BI,Data Warehouse,1,5459.54,2.6,5317.59,3,9,12.2,5.1,41,47.6,3,98.46,0,Renouvelé
TXN-02217,CLI-1471,COM-152,2022-12-23,Bretagne,Quimper,TPE,53,2,Commercial Terrain,Salon Pro,1281.24,Cybersécurité,SecureGuard Pro,7,4432.31,2.8,4308.21,4,19,13.5,7.9,44,82.1,2,98.12,0,Renouvelé
TXN-02218,CLI-8835,COM-123,2021-12-13,Provence-Alpes-Côte d'Azur,Toulon,Startup,28,0,Téléphonie,LinkedIn Ads,662.83,Infrastructure Cloud,Cloud Business,19,2125.46,3.9,2042.57,5,26,25.1,6.6,30,91.8,0,98.43,0,Non renouvelé
TXN-02219,CLI-3229,COM-185,2021-10-14,Pays de la Loire,Nantes,Particulier,39,2,Digital,LinkedIn Ads,666.11,Cybersécurité,SecureGuard Pro,1,1952.37,17.5,1610.71,5,10,28.4,7.8,32,64.4,1,98.96,0,Renouvelé
TXN-02220,CLI-2982,COM-168,2023-09-28,Île-de-France,Boulogne-Billancourt,Particulier,28,8,Digital,Google Ads,192.38,Infrastructure Cloud,Cloud Starter,1,5414.46,12.2,4753.9,5,3,30.0,8.1,25,43.1,3,98.74,0,Upsell
TXN-02221,CLI-8845,COM-129,2022-01-12,Hauts-de-France,Amiens,Particulier,34,6,Digital,Webinar,49.72,Cybersécurité,SecureGuard Pro,1,2101.2,8.4,1924.7,3,21,32.8,6.8,75,77.4,1,99.8,1,Non renouvelé
TXN-02222,CLI-4708,COM-128,2021-05-01,Nouvelle-Aquitaine,La Rochelle,PME,37,1,Digital,Referral,14.74,Infrastructure Cloud,Cloud Enterprise,16,4146.98,5.2,3931.34,3,1,37.7,9.5,19,87.8,3,98.99,0,Renouvelé
TXN-02223,CLI-5812,COM-134,2023-12-10,Île-de-France,Montreuil,PME,28,2,Digital,Google Ads,215.74,Data & BI,Analytics Engine,25,16772.35,7.4,15531.2,5,13,11.6,8.2,69,31.4,0,98.48,1,Non renouvelé
TXN-02224,CLI-1183,COM-181,2021-03-11,Provence-Alpes-Côte d'Azur,Nice,PME,26,3,Commercial Terrain,SEO Organique,2.14,Data & BI,DataViz Pro,13,8342.82,12.2,7325.0,3,1,13.2,5.9,32,77.7,1,100.0,0,Renouvelé
TXN-02225,CLI-3953,COM-181,2021-06-02,Île-de-France,Montreuil,Particulier,41,1,Partenaire Revendeur,Salon Pro,1057.29,Infrastructure Cloud,Cloud Enterprise,1,1859.37,15.0,1580.46,3,7,39.1,5.0,9,64.9,0,98.87,0,Renouvelé
TXN-02226,CLI-6007,COM-144,2021-04-10,Auvergne-Rhône-Alpes,Clermont-Ferrand,Particulier,27,0,Commercial Terrain,SEO Organique,10.94,Data & BI,Analytics Engine,1,1453.71,6.7,1356.31,3,3,13.6,9.8,18,35.0,1,99.7,0,Upsell
TXN-02227,CLI-3172,COM-196,2021-01-14,Provence-Alpes-Côte d'Azur,Aix-en-Provence,Particulier,28,2,Digital,Email Campaign,41.34,Infrastructure Cloud,Cloud Business,1,1038.87,5.0,986.93,4,17,8.5,9.2,14,59.1,1,99.74,0,Upsell
TXN-02228,CLI-3812,COM-196,2023-04-25,Occitanie,Montpellier,PME,26,2,Digital,Email Campaign,29.75,Logiciels SaaS,Collaboration Suite,39,7238.85,8.0,6659.74,2,8,54.2,7.7,18,81.3,3,98.93,1,Non renouvelé
TXN-02229,CLI-3797,COM-181,2021-10-09,Provence-Alpes-Côte d'Azur,Toulon,Particulier,37,0,Téléphonie,LinkedIn Ads,359.46,Logiciels SaaS,ERP Cloud,1,1246.19,9.3,1130.29,5,1,31.8,4.9,-1,33.2,3,99.08,1,Non renouvelé
TXN-02230,CLI-5429,COM-190,2022-04-19,Provence-Alpes-Côte d'Azur,Marseille,TPE,49,0,Digital,Google Ads,180.86,Cybersécurité,SecureGuard Basic,4,2918.98,3.4,2819.73,1,10,53.6,6.7,12,59.1,4,99.19,0,Renouvelé
TXN-02231,CLI-2541,COM-147,2021-05-20,Grand Est,Strasbourg,Grand Compte,56,0,Téléphonie,Referral,71.29,Support & Maintenance,Support Silver,220,3351.99,6.3,3140.81,3,66,55.5,8.1,-39,54.4,5,99.91,0,Renouvelé
TXN-02232,CLI-9605,COM-161,2021-11-06,Île-de-France,Boulogne-Billancourt,TPE,29,1,Inbound Marketing,SEO Organique,7.35,Data & BI,Analytics Engine,2,4324.45,7.2,4013.09,9,55,10.7,5.5,38,91.6,2,98.48,0,Renouvelé
